para_id,sent_id,sentence,label
P000029,P000029_S006,"In July 2013, Beyoncé and Jay-Z attended a rally in response to the acquittal of George Zimmerman for the shooting of Trayvon Martin.",1
P000030,P000030_S000,"In an interview published by Vogue in April 2013, Beyoncé was asked if she considers herself a feminist, to which she said, ""that word can be very extreme...",1
P000030,P000030_S001,But I guess I am a modern-day feminist.,0
P000030,P000030_S002,"I do believe in equality"".",0
P000030,P000030_S003,"She would later align herself more publicly with the movement, sampling ""We should all be feminists"", a speech delivered by Nigerian author Chimamanda Ngozi Adichie at a TEDxEuston conference in April 2013, in her song ""Flawless"", released later that year.",1
P000030,P000030_S004,"She has also contributed to the Ban Bossy campaign, which uses television and social media to encourage leadership in girls.",1
P000031,P000031_S000,"In 2015 Beyoncé signed an open letter which the ONE Campaign had been collecting signatures for; the letter was addressed to Angela Merkel and Nkosazana Dlamini-Zuma, urging them to focus on women as they serve as the head of the G7 in Germany and the AU in South Africa respectively, which will start to set the priorities in development funding before a main UN summit in September 2015 that will establish new development goals for the generation.",1
P000032,P000032_S000,"Following the death of Freddie Gray, Beyoncé and Jay-Z, among other notable figures, met with his family.",1
P000032,P000032_S001,"After the imprisonment of protesters of Gray's death, Beyoncé and Jay-Z donated thousands of dollars to bail them out.",1
P000033,P000033_S000,"Forbes magazine began reporting on Beyoncé's earnings in 2008, calculating that the $80 million earned between June 2007 to June 2008, for her music, tour, films and clothing line made her the world's best-paid music personality at the time, above Madonna and Celine Dion.",1
P000033,P000033_S001,"They placed her fourth on the Celebrity 100 list in 2009 and ninth on the ""Most Powerful Women in the World"" list in 2010.",0
P000033,P000033_S002,"The following year, Forbes placed her eighth on the ""Best-Paid Celebrities Under 30"" list, having earned $35 million in the past year for her clothing line and endorsement deals.",0
P000033,P000033_S003,"In 2012, Forbes placed Beyoncé at number 16 on the Celebrity 100 list, twelve places lower than three years ago yet still having earned $40 million in the past year for her album 4, clothing line and endorsement deals.",0
P000033,P000033_S004,"In the same year, Beyoncé and Jay Z placed at number one on the ""World's Highest-Paid Celebrity Couples"", for collectively earning $78 million.",0
P000033,P000033_S005,"The couple made it into the previous year's Guinness World Records as the ""highest-earning power couple"" for collectively earning $122 million in 2009.",1
P000033,P000033_S006,"For the years 2009 to 2011, Beyoncé earned an average of $70 million per year, and earned $40 million in 2012.",1
P000033,P000033_S007,"In 2013, Beyoncé's endorsements of Pepsi and H&M made her and Jay Z the world's first billion dollar couple in the music industry.",1
P000033,P000033_S008,"That year, Beyoncé was published as the fourth most-powerful celebrity in the Forbes rankings.",0
P000033,P000033_S009,"MTV estimated that by the end of 2014, Beyoncé would become the highest-paid black musician in history; she succeeded to do so in April 2014.",1
P000033,P000033_S010,"In June 2014, Beyoncé ranked at #1 on the Forbes Celebrity 100 list, earning an estimated $115 million throughout June 2013 – June 2014.",1
P000033,P000033_S011,This in turn was the first time she had topped the Celebrity 100 list as well as being her highest yearly earnings to date.,0
P000033,P000033_S012,"As of May 2015, her net worth is estimated to be $250 million.",1
P000034,P000034_S000,Beyoncé's vocal range spans four octaves.,1
P000034,P000034_S001,"Jody Rosen highlights her tone and timbre as particularly distinctive, describing her voice as ""one of the most compelling instruments in popular music"".",1
P000034,P000034_S002,"While another critic says she is a ""Vocal acrobat, being able to sing long and complex melismas and vocal runs effortlessly, and in key.",0
P000034,P000034_S003,Her vocal abilities mean she is identified as the centerpiece of Destiny's Child.,1
P000034,P000034_S004,"The Daily Mail calls Beyoncé's voice ""versatile"", capable of exploring power ballads, soul, rock belting, operatic flourishes, and hip hop.",1
P000034,P000034_S005,"Jon Pareles of The New York Times commented that her voice is ""velvety yet tart, with an insistent flutter and reserves of soul belting"".",1
P000034,P000034_S006,"Rosen notes that the hip hop era highly influenced Beyoncé's strange rhythmic vocal style, but also finds her quite traditionalist in her use of balladry, gospel and falsetto.",1
P000034,P000034_S007,"Other critics praise her range and power, with Chris Richards of The Washington Post saying she was ""capable of punctuating any beat with goose-bump-inducing whispers or full-bore diva-roars.""",1
P000035,P000035_S000,"Beyoncé's music is generally R&B, but she also incorporates pop, soul and funk into her songs.",1
P000035,P000035_S001,"4 demonstrated Beyoncé's exploration of 90s-style R&B, as well as further use of soul and hip hop than compared to previous releases.",0
P000035,P000035_S002,"While she almost exclusively releases English songs, Beyoncé recorded several Spanish songs for Irreemplazable (re-recordings of songs from B'Day for a Spanish-language audience), and the re-release of B'Day.",1
P000035,P000035_S003,"To record these, Beyoncé was coached phonetically by American record producer Rudy Perez.",1
P000036,P000036_S000,She has received co-writing credits for most of the songs recorded with Destiny's Child and her solo efforts.,0
P000036,P000036_S001,"Her early songs were personally driven and female-empowerment themed compositions like ""Independent Women"" and ""Survivor"", but after the start of her relationship with Jay Z she transitioned to more man-tending anthems such as ""Cater 2 U"".",1
P000036,P000036_S002,"Beyoncé has also received co-producing credits for most of the records in which she has been involved, especially during her solo efforts.",1
P000036,P000036_S003,"However, she does not formulate beats herself, but typically comes up with melodies and ideas during production, sharing them with producers.",1
P000037,P000037_S000,"In 2001, she became the first African-American woman and second woman songwriter to win the Pop Songwriter of the Year award at the American Society of Composers, Authors, and Publishers Pop Music Awards.",1
P000037,P000037_S001,"Beyoncé was the third woman to have writing credits on three number one songs (""Irreplaceable"", ""Grillz"" and ""Check on It"") in the same year, after Carole King in 1971 and Mariah Carey in 1991.",1
P000037,P000037_S002,She is tied with American songwriter Diane Warren at third with nine songwriting credits on number-one singles.,1
P000037,P000037_S003,"(The latter wrote her 9/11-motivated song ""I Was Here"" for 4.)",0
P000037,P000037_S004,"In May 2011, Billboard magazine listed Beyoncé at number 17 on their list of the ""Top 20 Hot 100 Songwriters"", for having co-written eight singles that hit number one on the Billboard Hot 100 chart.",1
P000037,P000037_S005,She was one of only three women on that list.,0
P000038,P000038_S000,Beyoncé names Michael Jackson as her major musical influence.,1
P000038,P000038_S001,"Aged five, Beyoncé attended her first ever concert where Jackson performed and she claims to have realised her purpose.",1
P000038,P000038_S002,"When she presented him with a tribute award at the World Music Awards in 2006, Beyoncé said, ""if it wasn't for Michael Jackson, I would never ever have performed.""",0
P000038,P000038_S003,"She admires Diana Ross as an ""all-around entertainer"" and Whitney Houston, who she said ""inspired me to get up there and do what she did.""",1
P000038,P000038_S004,"She credits Mariah Carey's singing and her song ""Vision of Love"" as influencing her to begin practicing vocal runs as a child.",1
P000038,P000038_S005,"Her other musical influences include Aaliyah, Prince, Lauryn Hill, Sade Adu, Donna Summer, Mary J. Blige, Janet Jackson, Anita Baker and Rachelle Ferrell.",0
P000039,P000039_S000,The feminism and female empowerment themes on Beyoncé's second solo album B'Day were inspired by her role in Dreamgirls and by singer Josephine Baker.,1
P000039,P000039_S001,"Beyoncé paid homage to Baker by performing ""Déjà Vu"" at the 2006 Fashion Rocks concert wearing Baker's trademark mini-hula skirt embellished with fake bananas.",1
P000039,P000039_S002,"Beyoncé's third solo album I Am... Sasha Fierce was inspired by Jay Z and especially by Etta James, whose ""boldness"" inspired Beyoncé to explore other musical genres and styles.",1
P000039,P000039_S003,"Her fourth solo album, 4, was inspired by Fela Kuti, 1990s R&B, Earth, Wind & Fire, DeBarge, Lionel Richie, Teena Marie with additional influences by The Jackson 5, New Edition, Adele, Florence and the Machine, and Prince.",0
P000040,P000040_S000,"Beyoncé has stated that she is personally inspired by US First Lady Michelle Obama, saying ""She proves you can do it all"" and she has described Oprah Winfrey as ""the definition of inspiration and a strong woman"".",1
P000040,P000040_S001,"She has also discussed how Jay Z is a continuing inspiration to her, both with what she describes as his lyrical genius and in the obstacles he has overcome in his life.",1
P000040,P000040_S002,"Beyoncé has expressed admiration for the artist Jean-Michel Basquiat, posting in a letter ""what I find in the work of Jean-Michel Basquiat, I search for in every day in music... he is lyrical and raw"".",1
P000040,P000040_S003,"In February 2013, Beyoncé said that Madonna inspired her to take control of her own career.",1
P000040,P000040_S004,"She commented: ""I think about Madonna and how she took all of the great things she achieved and started the label and developed other artists.",0
P000040,P000040_S005,But there are not enough of those women.,0
P000041,P000041_S000,"In 2006, Beyoncé introduced her all-female tour band Suga Mama (also the name of a song in B'Day) which includes bassists, drummers, guitarists, horn players, keyboardists and percussionists.",1
P000041,P000041_S001,"Her background singers, The Mamas, consist of Montina Cooper-Donnell, Crystal Collins and Tiffany Moniqué Riddick.",1
P000041,P000041_S002,"They made their debut appearance at the 2006 BET Awards and re-appeared in the music videos for ""Irreplaceable"" and ""Green Light"".",1
P000041,P000041_S003,"The band have supported Beyoncé in most subsequent live performances, including her 2007 concert tour The Beyoncé Experience, 2009–2010 I Am... World Tour and 2013–2014 The Mrs. Carter Show World Tour.",0
P000042,P000042_S000,Beyoncé has received praise for her stage presence and voice during live performances.,1
P000042,P000042_S001,Jarett Wieselman of the New York Post placed her at number one on her list of the Five Best Singer/Dancers.,1
P000042,P000042_S002,"According to Barbara Ellen of The Guardian Beyoncé is the most in-charge female artist she's seen onstage, while Alice Jones of The Independent wrote she ""takes her role as entertainer so seriously she's almost too good.""",1
P000042,P000042_S003,The ex-President of Def Jam L.A. Reid has described Beyoncé as the greatest entertainer alive.,1
P000042,P000042_S004,Jim Farber of the Daily News and Stephanie Classen of Star Phoenix both praised her strong voice and her stage presence.,0
P000043,P000043_S000,"Described as being ""sexy, seductive and provocative"" when performing on stage, Beyoncé has said that she originally created the alter ego ""Sasha Fierce"" to keep that stage persona separate from who she really is.",1
P000043,P000043_S001,"She described Sasha as being ""too aggressive, too strong, too sassy [and] too sexy"", stating, ""I'm not like her in real life at all.""",1
P000043,P000043_S002,"Sasha was conceived during the making of ""Crazy in Love"", and Beyoncé introduced her with the release of her 2008 album I Am... Sasha Fierce.",1
P000043,P000043_S003,"In February 2010, she announced in an interview with Allure magazine that she was comfortable enough with herself to no longer need Sasha Fierce.",1
P000043,P000043_S004,"However, Beyoncé announced in May 2012 that she would bring her back for her Revel Presents: Beyoncé Live shows later that month.",1
P000044,P000044_S000,"Beyoncé has been described as a having a wide-ranging sex appeal, with music journalist Touré writing that since the release of Dangerously in Love, she has ""become a crossover sex symbol"".",1
P000044,P000044_S001,"Offstage Beyoncé says that while she likes to dress sexily, her onstage dress ""is absolutely for the stage.""",1
P000044,P000044_S002,"Due to her curves and the term's catchiness, in the 2000s, the media often used the term ""Bootylicious"" (a portmanteau of the words booty and delicious) to describe Beyoncé, the term popularized by Destiny's Child's single of the same name.",1
P000044,P000044_S003,"In 2006, it was added to the Oxford English Dictionary.",1
P000045,P000045_S000,"In September 2010, Beyoncé made her runway modelling debut at Tom Ford's Spring/Summer 2011 fashion show.",1
P000045,P000045_S001,"She was named ""World's Most Beautiful Woman"" by People and the ""Hottest Female Singer of All Time"" by Complex in 2012.",1
P000045,P000045_S002,"In January 2013, GQ placed her on its cover, featuring her atop its ""100 Sexiest Women of the 21st Century"" list.",1
P000045,P000045_S003,VH1 listed her at number 1 on its 100 Sexiest Artists list.,1
P000045,P000045_S004,"Several wax figures of Beyoncé are found at Madame Tussauds Wax Museums in major cities around the world, including New York, Washington, D.C., Amsterdam, Bangkok, Hollywood and Sydney.",1
P000046,P000046_S000,"According to Italian fashion designer Roberto Cavalli, Beyoncé uses different fashion styles to work with her music while performing.",0
P000046,P000046_S001,"Her mother co-wrote a book, published in 2002, titled Destiny's Style an account of how fashion had an impact on the trio's success.",1
P000046,P000046_S002,"The B'Day Anthology Video Album showed many instances of fashion-oriented footage, depicting classic to contemporary wardrobe styles.",0
P000046,P000046_S003,"In 2007, Beyoncé was featured on the cover of the Sports Illustrated Swimsuit Issue, becoming the second African American woman after Tyra Banks, and People magazine recognized Beyoncé as the best-dressed celebrity.",1
P000047,P000047_S000,The Bey Hive is the name given to Beyoncé's fan base.,1
P000047,P000047_S001,"Fans were previously titled ""The Beyontourage"", (a portmanteau of Beyoncé and entourage).",1
P000047,P000047_S002,"The name Bey Hive derives from the word beehive, purposely misspelled to resemble her first name, and was penned by fans after petitions on the online social networking service Twitter and online news reports during competitions.",1
P000048,P000048_S000,"In 2006, the animal rights organization People for the Ethical Treatment of Animals (PETA), criticized Beyoncé for wearing and using fur in her clothing line House of Deréon.",1
P000048,P000048_S001,"In 2011, she appeared on the cover of French fashion magazine L'Officiel, in blackface and tribal makeup that drew criticism from the media.",1
P000048,P000048_S002,"A statement released from a spokesperson for the magazine said that Beyoncé's look was ""far from the glamorous Sasha Fierce"" and that it was ""a return to her African roots"".",0
P000049,P000049_S000,Beyoncé's lighter skin color and costuming has drawn criticism from some in the African-American community.,1
P000049,P000049_S001,"Emmett Price, a professor of music at Northeastern University, wrote in 2007, that he thinks race plays a role in many of these criticisms, saying white celebrities who dress similarly do not attract as many comments.",1
P000049,P000049_S002,"In 2008, L'Oréal was accused of whitening her skin in their Feria hair color advertisements, responding that ""it is categorically untrue"", and in 2013, Beyoncé herself criticized H&M for their proposed ""retouching"" of promotional images of her, and according to Vogue requested that only ""natural pictures be used"".",1
P000050,P000050_S000,"In The New Yorker music critic Jody Rosen described Beyoncé as ""the most important and compelling popular musician of the twenty-first century..... the result, the logical end point, of a century-plus of pop.""",1
P000050,P000050_S001,"When The Guardian named her Artist of the Decade, Llewyn-Smith wrote, ""Why Beyoncé?",1
P000050,P000050_S002,"[...] Because she made not one but two of the decade's greatest singles, with Crazy in Love and Single Ladies (Put a Ring on It), not to mention her hits with Destiny's Child; and this was the decade when singles – particularly R&B singles – regained their status as pop's favourite medium.",0
P000050,P000050_S003,"[...] [She] and not any superannuated rock star was arguably the greatest live performer of the past 10 years.""",0
P000050,P000050_S004,"In 2013, Beyoncé made the Time 100 list, Baz Luhrmann writing ""no one has that voice, no one moves the way she moves, no one can hold an audience the way she does...",1
P000050,P000050_S005,"When Beyoncé does an album, when Beyoncé sings a song, when Beyoncé does anything, it's an event, and it's broadly influential.",0
P000050,P000050_S006,"Right now, she is the heir-apparent diva of the USA — the reigning national voice.""",0
P000050,P000050_S007,"In 2014, Beyoncé was listed again on the Time 100 and also featured on the cover of the issue.",1
P000051,P000051_S000,"Beyoncé's work has influenced numerous artists including Adele, Ariana Grande, Lady Gaga, Bridgit Mendler, Rihanna, Kelly Rowland, Sam Smith, Meghan Trainor, Nicole Scherzinger, Rita Ora, Zendaya, Cheryl Cole, JoJo, Alexis Jordan, Jessica Sanchez, and Azealia Banks.",1
P000051,P000051_S001,"American indie rock band White Rabbits also cited her an inspiration for their third album Milk Famous (2012), friend Gwyneth Paltrow studied Beyoncé at her live concerts while learning to become a musical performer for the 2010 film Country Strong.",1
P000051,P000051_S002,Nicki Minaj has stated that seeing Beyoncé's Pepsi commercial influenced her decision to appear in the company's 2012 global campaign.,1
P000052,P000052_S000,"Her debut single, ""Crazy in Love"" was named VH1's ""Greatest Song of the 2000s"", NME's ""Best Track of the 00s"" and ""Pop Song of the Century"", considered by Rolling Stone to be one of the 500 greatest songs of all time, earned two Grammy Awards and is one of the best-selling singles of all time at around 8 million copies.",1
P000052,P000052_S001,"The music video for ""Single Ladies (Put a Ring on It)"", which achieved fame for its intricate choreography and its deployment of jazz hands, was credited by the Toronto Star as having started the ""first major dance craze of both the new millennium and the Internet"", triggering a number of parodies of the dance choreography and a legion of amateur imitators on YouTube.",0
P000052,P000052_S002,"In 2013, Drake released a single titled ""Girls Love Beyoncé"", which featured an interpolation from Destiny Child's ""Say My Name"" and discussed his relationship with women.",1
P000052,P000052_S003,"In January 2012, research scientist Bryan Lessard named Scaptia beyonceae, a species of horse fly found in Northern Queensland, Australia after Beyoncé due to the fly's unique golden hairs on its abdomen.",1
P000052,P000052_S004,"In July 2014, a Beyoncé exhibit was introduced into the ""Legends of Rock"" section of the Rock and Roll Hall of Fame.",1
P000052,P000052_S005,"The black leotard from the ""Single Ladies"" video and her outfit from the Super Bowl half time performance are among several pieces housed at the museum.",0
P000053,P000053_S000,Beyoncé has received numerous awards.,1
P000053,P000053_S001,"As a solo artist she has sold over 15 million albums in the US, and over 118 million records worldwide (a further 60 million additionally with Destiny's Child), making her one of the best-selling music artists of all time.",1
P000053,P000053_S002,"The Recording Industry Association of America (RIAA) listed Beyoncé as the top certified artist of the 2000s, with a total of 64 certifications.",1
P000053,P000053_S003,"Her songs ""Crazy in Love"", ""Single Ladies (Put a Ring on It)"", ""Halo"", and ""Irreplaceable"" are some of the best-selling singles of all time worldwide.",0
P000053,P000053_S004,"In 2009, The Observer named her the Artist of the Decade and Billboard named her the Top Female Artist and Top Radio Songs Artist of the Decade.",0
P000053,P000053_S005,"In 2010, Billboard named her in their ""Top 50 R&B/Hip-Hop Artists of the Past 25 Years"" list at number 15.",0
P000053,P000053_S006,"In 2012 VH1 ranked her third on their list of the ""100 Greatest Women in Music"".",0
P000053,P000053_S007,Beyoncé was the first female artist to be honored with the International Artist Award at the American Music Awards.,0
P000053,P000053_S008,She has also received the Legend Award at the 2008 World Music Awards and the Billboard Millennium Award at the 2011 Billboard Music Awards.,1
P000054,P000054_S000,"Beyoncé has won 20 Grammy Awards, both as a solo artist and member of Destiny's Child, making her the second most honored female artist by the Grammys, behind Alison Krauss and the most nominated woman in Grammy Award history with 52 nominations.",1
P000054,P000054_S001,"""Single Ladies (Put a Ring on It)"" won Song of the Year in 2010 while ""Say My Name"" and ""Crazy in Love"" had previously won Best R&B Song.",1
P000054,P000054_S002,"Dangerously in Love, B'Day and I Am... Sasha Fierce have all won Best Contemporary R&B Album.",0
P000054,P000054_S003,"Beyoncé set the record for the most Grammy awards won by a female artist in one night in 2010 when she won six awards, breaking the tie she previously held with Alicia Keys, Norah Jones, Alison Krauss, and Amy Winehouse, with Adele equaling this in 2012.",1
P000054,P000054_S004,"Following her role in Dreamgirls she was nominated for Best Original Song for ""Listen"" and Best Actress at the Golden Globe Awards, and Outstanding Actress in a Motion Picture at the NAACP Image Awards.",1
P000054,P000054_S005,"Beyoncé won two awards at the Broadcast Film Critics Association Awards 2006; Best Song for ""Listen"" and Best Original Soundtrack for Dreamgirls: Music from the Motion Picture.",1
P000055,P000055_S000,"Beyoncé has worked with Pepsi since 2002, and in 2004 appeared in a Gladiator-themed commercial with Britney Spears, Pink, and Enrique Iglesias.",1
P000055,P000055_S001,"In 2012, Beyoncé signed a $50 million deal to endorse Pepsi.",1
P000055,P000055_S002,The Center for Science in the Public Interest (CSPINET) wrote Beyoncé an open letter asking her to reconsider the deal because of the unhealthiness of the product and to donate the proceeds to a medical organisation.,1
P000055,P000055_S003,"Nevertheless, NetBase found that Beyoncé's campaign was the most talked about endorsement in April 2013, with a 70 per cent positive audience response to the commercial and print ads.",1
P000056,P000056_S000,"Beyoncé has worked with Tommy Hilfiger for the fragrances True Star (singing a cover version of ""Wishing on a Star"") and True Star Gold; she also promoted Emporio Armani's Diamonds fragrance in 2007.",1
P000056,P000056_S001,"Beyoncé launched her first official fragrance, Heat in 2010.",1
P000056,P000056_S002,"The commercial, which featured the 1956 song ""Fever"", was shown after the water shed in the United Kingdom as it begins with an image of Beyoncé appearing to lie naked in a room.",0
P000056,P000056_S003,"In February 2011, Beyoncé launched her second fragrance, Heat Rush.",1
P000056,P000056_S004,"Beyoncé's third fragrance, Pulse, was launched in September 2011.",1
P000056,P000056_S005,"In 2013, The Mrs. Carter Show Limited Edition version of Heat was released.",1
P000056,P000056_S006,"The six editions of Heat are the world's best-selling celebrity fragrance line, with sales of over $400 million.",1
P000057,P000057_S000,The release of a video-game Starpower: Beyoncé was cancelled after Beyoncé pulled out of a $100 million with GateFive who alleged the cancellation meant the sacking of 70 staff and millions of pounds lost in development.,1
P000057,P000057_S001,It was settled out of court by her lawyers in June 2013 who said that they had cancelled because GateFive had lost its financial backers.,1
P000057,P000057_S002,"Beyoncé also has had deals with American Express, Nintendo DS and L'Oréal since the age of 18.",1
P000058,P000058_S000,"In October 2014, it was announced that Beyoncé with her management company Parkwood Entertainment would be partnering with London-based fashion retailer Topshop, in a new 50/50 split subsidiary business named Parkwood Topshop Athletic Ltd.",1
P000058,P000058_S001,"The new division was created for Topshop to break into the activewear market, with an athletic, street wear brand being produced.",1
P000058,P000058_S002,"""Creating a partnership with Beyoncé, one of the most hard-working and talented people in the world, who spends many hours of her life dancing, rehearsing and training is a unique opportunity to develop this category"" stated Sir Philip Green on the partnership.",0
P000058,P000058_S003,The company and collection is set to launch and hit stores in the fall of 2015.,1
P000059,P000059_S000,"On March 30, 2015, it was announced that Beyoncé is a co-owner, with various other music artists, in the music streaming service Tidal.",1
P000059,P000059_S001,The service specialises in lossless audio and high definition music videos.,0
P000059,P000059_S002,"Beyoncé's husband Jay Z acquired the parent company of Tidal, Aspiro, in the first quarter of 2015.",1
P000059,P000059_S003,"Including Beyoncé and Jay-Z, sixteen artist stakeholders (such as Kanye West, Rihanna, Madonna, Chris Martin, Nicki Minaj and more) co-own Tidal, with the majority owning a 3% equity stake.",0
P000059,P000059_S004,"The idea of having an all artist owned streaming service was created by those involved to adapt to the increased demand for streaming within the current music industry, and to rival other streaming services such as Spotify, which have been criticised for their low payout of royalties.",1
P000059,P000059_S005,"""The challenge is to get everyone to respect music again, to recognize its value"", stated Jay-Z on the release of Tidal.",0
P000060,P000060_S000,"Beyoncé and her mother introduced House of Deréon, a contemporary women's fashion line, in 2005.",1
P000060,P000060_S001,"The concept is inspired by three generations of women in their family, the name paying tribute to Beyoncé's grandmother, Agnèz Deréon, a respected seamstress.",1
P000060,P000060_S002,"According to Tina, the overall style of the line best reflects her and Beyoncé's taste and style.",0
P000060,P000060_S003,"Beyoncé and her mother founded their family's company Beyond Productions, which provides the licensing and brand management for House of Deréon, and its junior collection, Deréon.",1
P000060,P000060_S004,"House of Deréon pieces were exhibited in Destiny's Child's shows and tours, during their Destiny Fulfilled era.",1
P000060,P000060_S005,"The collection features sportswear, denim offerings with fur, outerwear and accessories that include handbags and footwear, and are available at department and specialty stores across the US and Canada.",1
P000061,P000061_S000,"In 2005, Beyoncé teamed up with House of Brands, a shoe company, to produce a range of footwear for House of Deréon.",1
P000061,P000061_S001,"In January 2008, Starwave Mobile launched Beyoncé Fashion Diva, a ""high-style"" mobile game with a social networking component, featuring the House of Deréon collection.",1
P000061,P000061_S002,"In July 2009, Beyoncé and her mother launched a new junior apparel label, Sasha Fierce for Deréon, for back-to-school selling.",1
P000061,P000061_S003,"The collection included sportswear, outerwear, handbags, footwear, eyewear, lingerie and jewelry.",0
P000061,P000061_S004,"It was available at department stores including Macy's and Dillard's, and specialty stores Jimmy Jazz and Against All Odds.",1
P000061,P000061_S005,"On May 27, 2010, Beyoncé teamed up with clothing store C&A to launch Deréon by Beyoncé at their stores in Brazil.",1
P000061,P000061_S006,"The collection included tailored blazers with padded shoulders, little black dresses, embroidered tops and shirts and bandage dresses.",0
P000062,P000062_S000,"In October 2014, Beyoncé signed a deal to launch an activewear line of clothing with British fashion retailer Topshop.",1
P000062,P000062_S001,"The 50-50 venture is called Parkwood Topshop Athletic Ltd and is scheduled to launch its first dance, fitness and sports ranges in autumn 2015.",1
P000062,P000062_S002,The line will launch in April 2016.,1
P000063,P000063_S000,"After Hurricane Katrina in 2005, Beyoncé and Rowland founded the Survivor Foundation to provide transitional housing for victims in the Houston area, to which Beyoncé contributed an initial $250,000.",1
P000063,P000063_S001,"The foundation has since expanded to work with other charities in the city, and also provided relief following Hurricane Ike three years later.",1
P000064,P000064_S000,"Beyoncé participated in George Clooney and Wyclef Jean's Hope for Haiti Now: A Global Benefit for Earthquake Relief telethon and was named the official face of the limited edition CFDA ""Fashion For Haiti"" T-shirt, made by Theory which raised a total of $1 million.",1
P000064,P000064_S001,"On March 5, 2010, Beyoncé and her mother Tina opened the Beyoncé Cosmetology Center at the Brooklyn Phoenix House, offering a seven-month cosmetology training course for men and women.",1
P000064,P000064_S002,"In April 2011, Beyoncé joined forces with US First Lady Michelle Obama and the National Association of Broadcasters Education Foundation, to help boost the latter's campaign against child obesity by reworking her single ""Get Me Bodied"".",0
P000064,P000064_S003,"Following the death of Osama bin Laden, Beyoncé released her cover of the Lee Greenwood song ""God Bless the USA"", as a charity single to help raise funds for the New York Police and Fire Widows' and Children's Benefit Fund.",1
P000065,P000065_S000,"In December, Beyoncé along with a variety of other celebrities teamed up and produced a video campaign for ""Demand A Plan"", a bipartisan effort by a group of 950 US mayors and others designed to influence the federal government into rethinking its gun control laws, following the Sandy Hook Elementary School shooting.",1
P000065,P000065_S001,"Beyoncé became an ambassador for the 2012 World Humanitarian Day campaign donating her song ""I Was Here"" and its music video, shot in the UN, to the campaign.",1
P000065,P000065_S002,"In 2013, it was announced that Beyoncé would work with Salma Hayek and Frida Giannini on a Gucci ""Chime for Change"" campaign that aims to spread female empowerment.",1
P000065,P000065_S003,"The campaign, which aired on February 28, was set to her new music.",0
P000065,P000065_S004,"A concert for the cause took place on June 1, 2013 in London and included other acts like Ellie Goulding, Florence and the Machine, and Rita Ora.",1
P000065,P000065_S005,"In advance of the concert, she appeared in a campaign video released on 15 May 2013, where she, along with Cameron Diaz, John Legend and Kylie Minogue, described inspiration from their mothers, while a number of other artists celebrated personal inspiration from other women, leading to a call for submission of photos of women of viewers' inspiration from which a selection was shown at the concert.",0
P000065,P000065_S006,"Beyoncé said about her mother Tina Knowles that her gift was ""finding the best qualities in every human being.""",1
P000065,P000065_S007,"With help of the crowdfunding platform Catapult, visitors of the concert could choose between several projects promoting education of women and girls.",1
